,S207,S327,S352,S364,S365,S366,S404,S413,S429,C006,C343,C363,C374,C376,C430,C227
214113_s_at,-0.2226849930579382,0.3282550628834624,0.5308649325209709,-0.07480298231499116,0.1818274405495952,0.23019697358421531,0.2678638512995315,0.19637104682847095,-0.2386805650692505,0.399553852923062,-0.2045220341618954,-0.9093395653549177,0.6268788684439297,0.10071308978090521,0.13467386746743415,0.0445798328779512
214119_s_at,-0.0449630991542449,0.23367878253871677,-0.2304963631328638,0.12211050152666125,-0.18311747767512276,-0.12181275646031953,-0.1513970874710866,-0.5722388639330775,0.16896247932122854,0.8181214160226009,-0.18368760490362845,-0.6365231050300544,0.4881387970480695,0.11055342219044917,-0.12016493864719635,0.22882682909925744
214132_at,-0.03719044045317865,0.08642918529730093,0.32836876208787213,0.07983095476829138,0.23654036211787766,0.29183706456742264,-0.15272309139392526,0.05759642686970423,0.040819839229392585,-0.03658782808327388,0.1763043053044635,-0.09562453618798994,-0.3151272369661946,-0.06883676512616788,-0.016896951476057076,-0.2788359812262202
214139_at,0.04945851774428256,0.04709686184713879,0.15009185375781442,0.05590035527624959,0.4358764608944288,0.5414999632327095,0.11438426836854987,0.3273576209354365,0.1239207345693698,0.08958400012877332,-0.30864702726329707,-0.42159224445409516,-0.30031911503728637,0.128356914742346,0.20807493265029597,0.11701778887358394
214141_x_at,-0.2511895801547386,0.2897311935106943,0.05241440136906572,-0.14922730008257457,0.09042355116897394,0.19163414146991808,0.06806914434426226,0.2360462739120237,-0.31789890156760414,0.1107590303259931,-0.0014622727059760976,-0.7198437754234428,0.7240260044518623,0.15542202250011705,0.03260266399949785,0.030625161520432265
214143_x_at,-0.6222124698512301,0.13824526289288386,-0.1234464346393791,0.05064176090861405,0.5426285549892338,0.07718389423058536,-0.13017917394910938,0.12387759199252812,-0.16249884998289588,0.7054826567573604,0.2635589884507983,-1.0550031063132765,0.8622167841163169,0.04025471371394307,-0.13153005662296025,0.12211172849562679
214146_s_at,-0.08990907432111861,0.07346007678734878,-0.21156854597489527,0.23344665055336478,0.3753540334542764,0.21171672582925716,-0.19767912858164038,-0.16147645130027932,-0.21781480144773102,0.7232651250891706,-0.1298872832971778,-0.8455710379768586,0.6008513346322122,0.02651724164344138,-0.05937433097607858,-0.04117017685374513
214149_s_at,-0.2735723865449624,0.2809500199464594,0.47165571483467783,0.27920696656256005,0.5360094090414473,0.3779830547974212,-0.20596731270520685,0.09366913366225749,0.1595816753808954,-0.16719668256328335,-0.03003866980455694,-0.5203652484524843,0.3181889771560016,-0.13939732928637039,0.2847017404691399,-0.15321734778037666
214150_x_at,-0.057190152465266486,0.29158209315086925,-0.06064257520686933,0.05596241021445003,0.4130858921706375,0.38470346298589053,0.035041161292921785,0.27003032668337923,-0.003799021277844261,0.5585128333070504,-0.049111908307483354,-0.7609192341351907,0.5802329649723701,0.01754287331859672,0.01117549056057765,-0.10995314139877
214152_at,-0.06877422471943806,0.3673962627121057,-0.1338982083721083,-0.16186381277996986,0.31615812702572743,-0.026701840906453,0.2134808534080861,-0.020895803729986895,0.22814878451952225,0.05303000308873784,0.38977493023821896,-0.7120012453659692,0.48276434980291505,-0.08746169687266026,0.1333645099872811,0.03495074253382757
214157_at,-0.10330202065320293,0.20140138438209298,0.1577017788016466,0.16924049380836337,0.06786097049920325,0.1387517145976842,0.0709931472341685,-0.20583469394248155,-0.24473804674464894,0.029295700275266512,-0.0027674983791481367,-0.4834854816998577,0.3272229401276956,0.007175743762020126,-0.09507474554515483,0.17224066678511107
214167_s_at,-0.4056407640168631,0.12796584542791845,-0.33264910634483513,0.2607520363632627,0.3080193372882132,0.07542796768657656,-0.27064040174872517,-0.3815439074155247,-0.3409502492509855,1.0358189522689027,0.22464089695767253,-0.6395717780732992,0.6734913358257879,0.028803371752096574,-0.20704775880436266,0.02588290107851865
214170_x_at,1.0059105424050667,0.5354817403045384,0.023256542861675555,0.006452025179531695,0.03598609836497779,0.28750360136019193,-0.18343930599492975,0.5689117558693555,-0.4016290785594805,0.024938097509824786,-0.1684414004688808,-0.3280887717106431,0.5278029313345041,0.3365731899441089,0.23659005085489504,0.05365948623021577
214172_x_at,-0.024374506331565904,0.07526222833897567,0.20150295601518486,0.11485636425495827,0.09208661753068714,0.012595789101073507,-0.2900110800717748,-0.2432800400945485,-0.16294743028656722,0.24110862650753084,0.06376512002990697,-0.07055907913088433,0.04857036433391304,-0.11033913580621668,0.007880673213334966,0.09665146513193879
214180_at,0.16596627884538684,-0.2241457330985428,-0.10183441072864419,0.050832730188274944,0.5130347188074751,-0.24946247263071353,0.3657553145638879,-0.12754212255705877,0.16677738523442454,0.0649537021322093,0.5088055066828696,-0.5033253005532892,-0.36590894102518234,0.18359454614545356,0.11017253604476274,-0.2853608765205591
214181_x_at,-0.03449469004875105,0.251390797547173,-0.0898032785168903,0.2969108985247635,0.5648790762815015,0.2472242756966656,0.13291655883631392,0.09631655780933102,0.3941069216864701,0.3861848230214626,0.1252868072918183,-1.0200775226136285,0.8740300394706404,-0.08975028477184743,-0.2442833163219893,0.03406750224934196
214182_at,-0.15457013997415814,0.10920116513543121,-0.07406142782008907,-0.11800569825666685,0.20377132411344068,0.47250227693667934,0.6865171216645942,0.14209024473676024,-0.07591537284066341,0.02543109513389563,0.216173961259444,-0.5433735809941327,0.6169421478459842,0.47783801914500224,0.22164414454836034,0.1015273897972504
214196_s_at,-0.12097575623231371,0.12030937128899755,0.18728687659878762,0.20563425459018347,-0.31510316045376907,0.49050061596359207,0.3885304633994844,-0.050578511197731046,-0.08066272959683651,0.19776856234637297,0.15215928136926937,-0.4035953093647979,0.26004869904757655,0.19048336391084675,-0.0569903415281221,0.09231550321307225
214197_s_at,0.7978887282287079,-0.0895019032040496,0.04105290564140951,0.21172938820012543,0.5713084479166737,0.5338976477475637,0.9676435911311034,-0.37279833161664744,0.39849242650376127,0.09060843520629458,-0.13956662614663173,-0.23142149939560674,0.04525425856843768,0.6574114024849047,0.5317558261752886,-0.14667842889730132
214198_s_at,-0.0004448677239778931,0.2803367163039221,0.03479404798856667,-0.2093246952870862,0.29577021008096516,0.3986147642777791,0.27818372971221095,0.1307222039386975,0.07386942975345878,0.25576936455634147,0.13913222268283576,-0.6295006576101985,0.3801398423718494,-0.08567484058679575,0.2334720257121159,0.033839308689261216
214211_at,-0.002809429036886968,0.08561641453830138,-0.02867509669736279,0.15450502004722644,0.47076039700994254,0.3343091535629501,0.16681973616120427,0.3029419850593822,0.05056261058622713,0.061330026625132206,0.11578081399651197,-0.5497725075381572,0.4057773521869654,-0.032721283711375726,0.1554243216580833,-0.014770567830846737
214212_x_at,0.29384120005273306,-0.05040915852463623,0.01288827984875951,0.08679133286103902,0.24117158110126002,0.08387575905597444,-0.11916824715891039,0.2755595730558378,0.49878430523219563,0.16424498909429897,0.018983458603951675,-0.03846842563901465,-0.17193589436250978,0.033994415389542176,-0.05643416005877544,0.11908445154461766
214220_s_at,-0.47328372792996243,-0.023237810313893714,0.10637191454730077,1.378633305752638,0.24329827694344752,-0.6455433558563195,-0.42494923975219834,-0.12970188231071988,0.8143191917874355,-0.7092984282822812,0.41671572903321863,0.5080101977984981,-0.26002754161709607,-0.6530202841888322,0.8279691596931471,0.4859415931359279
214224_s_at,-0.22353608439455996,0.3785627874841193,0.14633716295175514,0.3035657670944092,0.07065422007578803,0.428385670213407,-0.04607926101278359,-0.09544775057979304,0.4749934028694396,0.492214983840928,0.4126275327334068,-0.3610340529091163,0.27603136668682904,0.08128885998539381,-0.08609095410317735,-0.06363297137092605
214241_at,-0.2894286251028433,-0.11573292935686474,-0.06762372782672266,0.07829159183258927,-0.23596046623003897,-0.06753192707974698,-0.05514155742626681,-0.07614357785913217,0.029821460087702256,0.056301772124213834,0.23866727066285254,-0.16903601095868748,0.147262048947022,0.09834622006335092,-0.08040374958483554,-0.00528057330924625
214245_at,-0.048683431421171264,0.21568621412631117,0.44986404951059633,0.3180096983078684,-0.04874288473410271,0.14129478032780174,-0.06269749700534444,0.4387643411351312,-0.6219098859004695,-0.1968494875405189,0.04576817043833126,-0.470275337850381,0.30342032173741895,0.10266035450448019,-0.7580544087482552,0.1497099593358695
214246_x_at,0.47582899144236723,0.3983228030808359,0.45465009707203397,0.4912400396003376,-0.05606671495500226,0.7601768098346682,0.16492990468721747,0.4164082136557443,-0.22901961340858357,0.09185319100881628,0.0561650962222906,-0.3397958382937514,0.1479532339082752,0.27257143689267593,0.13140093311437173,0.14006073828336785
214256_at,0.037283689272209486,0.24253458039316023,-0.1298643071738983,0.022094433762323007,-0.3340986952274321,0.18057675458922073,0.0833073250886569,0.20480605991475098,-0.003308714201766705,0.21165810350705527,0.37125899919081284,-0.1204130327817774,-0.19047072034715207,0.07525221555546935,0.039867514240256696,0.10732598113671088
214259_s_at,0.03486040598079043,-0.1739816572022974,-0.14297163777171473,0.281137760622987,0.13047354160754043,0.062020217543549805,0.09803007676622055,0.19031698306685474,0.012776486122303865,-0.027041094051940995,0.16305726922649733,-0.3855318646664152,0.01696780242338569,0.14489416220202855,0.15067649776629466,0.1924473748218647
214263_x_at,-0.09578758143161892,0.17901558452994148,-0.07077980702300124,-0.07567748436698629,-0.028176732089812084,-0.009341926357047114,0.1328583290931098,0.23297832415361697,0.3719357551141318,0.17509156847892005,0.0325184680913333,-0.32529512800405147,-0.19272385447415452,0.07622995397561194,-0.16176001182754085,0.3783663449695105
214268_s_at,-0.2987261084728372,0.20429433433889344,-0.009326804013290335,-0.15137083403144924,-0.1979512745192613,-0.167784526858342,-0.0191629609531061,0.08295330643569887,-0.2855301225894822,0.036804465393393215,-0.049026245635948484,-0.41943807188510185,0.36375964050700205,0.022382861299655943,0.125645192865818,0.26065135103379156
214271_x_at,-0.1589326939943243,0.12507630319845564,-0.1773624288598148,0.24076005369972542,0.41844727026185513,0.13159218823165109,-0.23380220994299883,0.052650368826414606,-0.0938981656849176,0.7424001233643329,0.058285425912473876,-0.8957395466982643,0.8680727101371497,0.14013524778136777,-0.018699446441032386,0.09506996841715054
214273_x_at,0.39023747520938734,0.2469740859302103,0.24966627277823594,0.2204988996736077,0.038627449213420206,0.17933449524282885,-0.020023386048042546,-0.012495257214780509,-0.1738874230850458,0.042972804168765144,-0.08244715355531529,-0.39497852465360594,0.049142341521851485,0.24900326442452325,0.17686810963529442,-0.1307190863023191
214274_s_at,-0.09341126721691939,0.3677045137129866,-0.02250521255232485,0.0869111569610288,0.3901693134638631,0.12118926805292407,-0.0006307371002609585,0.1480558947385342,-0.022124014209470744,0.588287241459196,-0.0708807925644992,-0.8181495425199277,0.6683213272039215,-0.14297034733786074,-0.15150317231237942,-0.09071878372868625
214280_x_at,-0.173958391537421,0.13851514865710346,0.087509818011414,-0.1787229795237204,0.13974780535099907,-0.009687715088502635,-0.21410855756835812,0.021312397765495206,-0.07850167000709884,0.3195166167226038,0.09321113979888462,-0.4496985772427493,0.4038132324155068,0.17384422471390693,0.07443866495815499,0.13511889647985242
214288_s_at,-0.3011107201387535,0.018077436790341572,-0.10002377957344333,-0.04964488052569127,0.4958367883851702,-0.02282875698082165,0.1092032196708006,0.03302818994006529,-0.08533077157625968,0.4720097082356638,0.22528465011975296,-0.5851280944083035,0.6014868051893405,-0.24349561837137212,-0.12120556969603236,0.014565629348585851
214290_s_at,0.5120397032701671,0.31584845416140706,-0.2407264818063597,0.17158287291882246,0.4893515126424379,0.3566776071613589,0.13742774013797288,0.27835773732284164,0.15059737269253048,0.3555389766029329,-0.03193949362524151,-0.4408639480342851,0.2364817739821259,0.12029419592451251,0.10836886632924614,-0.04456161149950422
214298_x_at,-0.28540891809230207,0.12254626069977359,-0.21224696008999633,-0.029972011076964122,0.42434909369295326,0.10881906704483502,-0.0023969288810858913,-0.16002332936317742,-0.2790493571406971,0.2048995245555867,0.2457103340411564,-0.5052678365669916,0.4754683129984789,-0.007050662295243093,0.17462204030449158,-0.06691898047868872
214305_s_at,-0.2227855262645173,0.39195046118276267,0.05224049141374554,-0.14945685116340446,0.16882824881553482,0.22619186695916493,0.1610087014882291,-0.2362241627731132,0.23698800008752396,0.17770637674955037,0.22302932265055375,-1.118078177207698,0.6610908649447209,0.38212299238194625,-0.010147263388270211,0.30063333020843874
214315_x_at,-0.4980386970173507,-0.024862110826324724,0.09138969252296558,0.11607475483214014,0.145999148029885,-0.1984574519791078,-0.28798128552363966,-0.3277716068630152,-0.4407586708045734,0.34304856226764624,-0.074552057557697,-0.7409018958586087,0.3059806499138107,0.22250246679635044,-0.12374551390483646,0.05360914389766602
214317_x_at,-0.061046105914115856,0.1540062615127944,-0.309396567720837,0.1645434312532572,0.29664717202787116,-0.08059401126171828,-0.23399407898344826,0.014367015465092337,-0.16134529396477326,0.515290085409422,0.040286523635632676,-0.4874475198484962,0.3461121055251706,-0.08029593772028143,0.1002963492178175,-0.013042069643939058
214321_at,0.8043884862786128,0.12749306727282006,0.812149881740877,0.22934532569818522,-0.11060286272314945,0.9916892668400146,1.2980936784774926,0.39486583340129666,0.290257268993253,-0.24012722659290686,0.0926338589108191,0.16603018033272798,0.10338926324449638,0.018552925773895446,0.1188305577337676,-0.0735165427169111
214323_s_at,-0.14573034060283918,0.03762781526440051,-0.33216515087416765,-0.19206364863009906,-0.11962284371559573,0.30647929165157617,-0.1069039576488704,0.10809500147463069,-0.0768445560934996,-0.08517957022139466,0.226532604772129,-0.39860330932182464,0.46857236189344587,0.206638962419591,0.1663752218627046,-0.1741901866131692
214327_x_at,-0.11637569728843644,0.178660202051514,-0.2254165494834961,0.030404074588476604,0.14606994792218764,0.08608155853446497,0.015078871348482181,0.1291663215105281,-0.10386203833526153,0.6186508624682006,0.03091505350483814,-0.4443379873227844,0.27625489314866414,0.020227858305391422,0.0802730059540746,0.06727060551335384
214328_s_at,-0.33616827921937364,0.2528693994223339,0.011936490292371538,-0.19630096020102172,0.41957997610008935,0.247791388806899,0.06816883800512485,0.03962553973393135,-0.15161585119333765,0.6799296691588328,-0.002435367918508291,-0.8236123843344236,0.8446137156417244,0.14693261519537337,0.0026920363264189007,-0.041163526078777046
214334_x_at,-0.16215476631698067,-0.01732740314354153,-0.2173870579703978,0.05385897940411777,0.23224327123338373,0.09604161170831649,0.22990040183723082,-0.1930801229742336,0.08721649874660287,0.32931928591635984,0.20970498886682165,-0.5771450785046257,0.4850052575215029,-0.1275369966494262,0.008221728217109536,0.0040604510521724535
214336_s_at,-0.25884241974938593,0.15484680329461753,-0.04759987544374056,-0.13143060113416283,0.01273064425795134,0.12764117034161693,-0.42831389868540537,-0.166980507650333,-0.5095078506116044,0.5106133275456943,0.13612652365175748,-0.4818312187844551,0.10313450755471809,0.2889224820181857,0.058987763159907836,0.1207013894878175
214339_s_at,0.5235989673754711,-0.006153560184849027,-0.16590962796935393,-0.11614927371608541,-0.3041340746059342,-0.24377218561711622,-0.05607548850874711,-0.623263418254691,-0.11771489572404192,-0.17507269062749042,-0.01811229459590269,-0.08327632762154025,0.32902430462893584,-0.16306185913993687,0.17156338164183005,0.009905677229078869
214351_x_at,-0.23159195010409483,0.24623200870861428,-0.3372583082222764,0.18626140136885105,0.614886611105887,0.19265818984998706,-0.13142061863544008,-0.0476702448256745,-0.1592960268978061,0.7275371509436583,0.1706350264906762,-0.9500903835296715,0.6173039600519763,0.42581925695596734,0.06997325739890137,0.07245414315572951
214352_s_at,-0.2651939311551592,0.059505822692843324,0.0544197543262257,-0.046640145467664595,0.44296862546947846,0.6181757298654071,0.3325719020564506,-0.11608368062750518,0.26698100779639145,0.12037440487452855,0.025541247037196513,-0.8664899198172495,0.5672380856466646,0.014957229219091595,0.13675348405065169,0.04858471190418534
214359_s_at,-0.35760235562958176,0.39219811882396094,-0.022299554779421804,0.12018152877589383,-0.3615309122838548,0.2730911533761944,0.011413346600529728,-0.32677505030352094,-0.35336607958831223,0.2838828952110841,0.024066822763541218,-0.6043740199525143,0.5159822835947345,0.2553046252066258,-0.14206478936286437,0.05374691252115493
214363_s_at,-0.3274084093389451,0.4500175106785296,0.10435506627998858,-0.3231862110298742,0.3854415145408252,0.21044855336243806,0.0026037476772851065,0.048568057837430345,-0.16265774825043522,0.5508130461674421,0.22900823240016344,-0.7048588093640618,0.9125991013973582,0.12866491373663624,0.2486652277519008,0.06040455719657167
214369_s_at,-0.38567399781501255,0.3677538935738536,0.25820289158721277,0.49044594670577624,-0.10244407756753482,0.49869641156614364,-0.4582487477398045,0.1365192445725949,0.06532438014400199,0.41171481509724206,0.06704770955973505,-0.5785121718153103,-0.4120640292706472,0.1226989991219618,-0.12910409015530888,0.27924782949272764
214370_at,-0.11636069532324811,0.9913130066361395,-0.05218834174111908,-0.18272298265422116,0.3936802741939802,0.44096283138601233,0.45822914341199805,0.029977033530478536,0.3699097809266849,0.20233068295740875,0.041754527707501765,-0.7410654173409927,0.8044212986127519,-0.2622404399807161,-0.060756552108151674,0.4663725151011935
214377_s_at,0.3863329521151204,0.032242346012003154,0.08394848345039918,-0.24645359808919487,-0.13647124729987947,0.3682782696815594,0.6192797612223337,0.39715024394830856,-0.1871173523555978,0.47285639003873436,0.19928947810569486,-0.10592264527205852,0.26138128197929156,0.40188003105581593,0.40950059935151994,0.27863124292566877
214383_x_at,-0.08659000176791842,0.24252486377781057,0.2961901882178912,0.12934742490645146,0.2260176889933767,0.0766614121339062,-0.05736704607416776,-0.04259596251237596,-0.04665088960185404,0.10498562342005258,0.09149234042466503,-0.12884811577670963,0.11925246029311953,0.041365297619909924,0.10155353968398995,0.03423469437340554
214394_x_at,-0.25953622411157706,0.2319820155865706,-0.05903871962951879,0.06630295030752276,0.6343154238231019,0.1961114979341163,-0.03621353345517697,0.12832873692265334,-0.08475631146236218,0.3845917379190116,0.1260765984914931,-0.7217226278624667,0.7721441714133972,-0.06892707066525361,0.00925713249999216,-0.02614779951651869
214407_x_at,0.2907047929714359,0.11642244628036558,-0.04091899573468538,0.07982588060282403,-0.03446616426420235,-0.16592330742980455,-0.12334626328203324,0.28671800633216105,-0.5392434752955628,-0.07459417350631004,-0.19239826663994108,-0.24853235487238035,0.08967218287662693,0.12070961831389937,0.29247092214061876,-0.045417574151908724
214414_x_at,0.09247600359222297,0.2123993023811206,0.18598754669400464,-0.0897900866399084,-0.08777126114386569,0.20848265693556023,-0.1011464636159225,0.22309654454598515,-0.07890607799211224,-0.10248346945766329,-0.08247790091477647,-0.026930925587615562,0.14053674474670252,0.22104520870138167,0.12990911267386274,0.0267157921017791
214429_at,-0.24468444464750405,0.12162989720498008,0.010683814243988898,0.049888244917111635,0.42485913217251525,-0.15355743771521002,0.2149636800376209,0.12559137534657872,0.2541235570580973,0.21215366590401175,0.2865194830864599,-0.505616780298058,0.3568134798072373,-0.06098978069889949,-0.09537922651921615,-0.15151684826080203
214430_at,0.05639392534939347,-0.04447641035520444,0.19029823243401012,0.09539293924042624,0.04768371717734521,0.15405312236223523,-0.12971111611964758,0.2534427706446829,-0.11861148251722753,-0.06948463529885984,-0.10146665881503925,-0.08807137423858968,0.06696187798526854,0.1919432330702877,-0.04728903767369719,-0.009804434651088378
214433_s_at,-0.01292297987118296,-0.1505485566426259,0.20683230168787503,0.0014996719708557649,0.1101385526061538,0.1339565279384134,-0.2441876063688584,-0.2692474806040952,-0.43843610139221756,-0.0050017489726918996,-0.18103398407111726,-0.6251983427476553,0.5436348202589372,0.10334402904760775,0.06190865901754439,-0.10485422244125076
214435_x_at,-0.6091969073347565,0.18549818772130244,-0.0385906083460279,0.135059333616808,-0.32620336499849945,0.24524423186568267,-0.05100079989620543,0.07255077859881087,-0.17059731933575772,0.08807281408873768,-0.15159375979317335,-0.4674403995321246,0.3819065473842569,0.12856401220057023,0.06197007869930937,0.3708736490498197
214440_at,-0.08034962448848404,0.5783482918636862,-0.5673113911155827,-0.04532891471843925,0.015626080132334685,-0.13558874463439263,-0.2911656223893786,-0.1537763768201419,-0.3115043132003228,0.3272033408260038,0.5309217265688249,-0.07787666212862288,-0.043161918801795984,0.07084937310312789,0.2024069150058212,0.05473691763274324
214449_s_at,-0.5174047728836078,0.25548579614968414,0.1560051954388353,-0.4082079951164941,-0.06700656599414057,-0.024402568645513156,0.09258505711123366,-0.23581372198156458,-0.21334034039634808,0.0785980430955302,-0.2716918146609615,-0.24976277920840229,1.1733627899887304,-0.23869788978407414,-0.20440977451766784,-0.057262099808045974
214450_at,-0.42679309171738655,-0.10187331820415046,0.20102150796224194,-0.36469948808104746,0.33096508187632345,-0.6974545268413426,-0.023117887898375322,-0.389846281663095,-0.8551747365011746,0.49379901288900996,0.19418521126077692,-0.6562228557270258,0.6880759337310343,0.11056761006663063,-0.3405028177731131,0.09379360102276468
214455_at,-0.34308176574077853,0.3508690215212633,0.16594795712566457,-0.132778133145127,0.3582085157196211,0.38573343325498444,0.5478782760379732,0.07052946557937201,-0.007946856785535417,0.29140559700631696,-0.0010967435746715992,-0.9229003867448702,0.6910245805391435,-0.24399636652318435,-0.19042288280070085,0.3301037433898806
214459_x_at,0.033908464682046,0.1751855756776024,-0.403552686715253,0.09973556492574431,0.14530271004099582,-0.019038026927196583,0.11580650341718979,-0.006878933865261061,-0.015258405999022173,0.6011692555572701,-0.06853089314030214,-0.4680714660782961,0.40627757242510576,-0.038735986794716126,0.06402760601364577,0.15249160899155534
214464_at,-0.30050901069956204,0.04152660852383594,0.313942581802821,0.24505165738183532,0.06515453132023463,0.11389017993019745,0.3665157550465068,-0.2021403548207079,0.06309935538592182,0.4402067576173101,0.21015002095613688,-0.8325991805103881,0.3290349768587415,0.04452498071538358,-0.12530919218596814,0.3352387112108266
214467_at,-0.28268718271674054,0.10423451609410783,0.2718256544169835,0.05118831034979987,0.17240852032647336,0.0666593472559942,0.20179048803971433,0.39112662015485355,-0.2599827801266743,0.5497108527633534,0.1042011377039147,-0.6458094963189671,0.869152118668346,0.026021662605510976,0.04211075996756186,-0.1519589158263832
214470_at,-0.49289824789019576,0.1860323314051353,0.20763027299260095,0.07314698549882959,0.5678168336071066,0.2328801867295951,0.06704918768061585,0.08700306633745125,-0.6335544532602171,0.875592015557551,0.511814464192546,-0.7944431066365629,0.7220343479415865,0.1690180992541226,0.02440456363917054,0.11652349030543707
214473_x_at,0.23492335641091167,0.08208669955811665,-0.19020393314405748,-0.23240682036964433,-0.140219488968361,0.06615375221256503,-0.12988555974185,-0.11388757474780675,0.0389189872772473,0.31274756583330454,0.08903689600211173,-0.4323163224679929,0.41417550177177453,0.10513000582109999,-0.22652504262217832,0.09304047195064236
214483_s_at,0.00027095239933583315,-0.06471233236256069,0.33049375001142156,0.10239190224978145,-0.023839046139893405,-0.04866037282294666,0.09392114636091087,0.052443014356560624,-0.08763371594157032,0.18859771606892917,0.04954394172663523,0.3415312173270326,-0.06272903376262562,-0.047239540652990186,-0.059194784318858495,-0.10268599058982542
214485_at,0.3434714641804435,0.19534907497662424,0.5694265445034947,0.0423041580709862,-0.17750864551536072,0.14197356375808656,0.14671857054334358,0.04996073234157983,-0.13162638654330783,0.15325664007695217,-0.1871134826042411,0.1890662796931868,-0.23759637054663552,0.35522864300798096,-0.4611862539765692,0.01998057440351131
214486_x_at,-0.07314035840730515,0.2878716915367807,-0.1876017219317152,0.12575583324159112,0.14514677525794362,0.4823131026149845,0.13016751012332062,-0.15045420640760465,0.18251624442767067,0.18723343064126574,0.20628477237577947,-0.3915596852385521,0.2165195342273476,0.07137246532010533,0.06343871349303143,-0.19039852942607816
214499_s_at,-0.9694707727260052,0.50887927362254,0.10059139166881836,0.025637579530141785,0.12561142848312512,0.48546187396982887,0.5872204014455216,-0.22922725860276394,-0.04146159015415929,0.6485250605865414,0.38456651470022196,-1.41536980582559,1.12357229076212,-0.07704851984322492,0.3287105933142569,0.4764881117428508
214500_at,-0.9457066913007095,0.17939664891477092,-0.03929110088532495,-0.06086391839173366,-0.26392102736850376,-0.013817836646643045,-0.011806867623500139,-0.15536152577286,-0.017663721552148015,0.20045866498831266,-0.13660113087594317,0.25321795174943773,0.37620618419674523,-0.3109422557957089,0.41838721072315455,-0.023761929872096577
214501_s_at,-0.014483661574461237,0.18393715160467128,0.03993902598712129,0.1687323353094241,-0.09551306947220262,-0.07654895800464612,-0.036625884260319985,0.01819758633750901,-0.0213829479201193,0.309826898355535,0.08804389820935654,-0.2654644586911159,0.12847680123738847,0.014143481458405383,-0.22144636349898406,0.22881565358572242
214511_x_at,-0.26634243942496205,0.19080991851085916,-0.3793901908593398,0.4796330422932007,0.5585689067013444,0.33585041481143474,0.32968775678114515,0.008692126018657653,0.8078915342982302,0.1830215938395785,-0.05600324955788416,-0.7583600779956106,0.7813839499157007,-0.10775713259681652,0.09712208030583724,0.07693967766102539
214512_s_at,-0.3160207145313665,0.33197202743296916,-0.012627047582200568,-0.11529879971414925,0.10625390913624155,0.31601826265595623,0.07314848614747937,0.14100905940889596,-0.21916048904937302,0.723128913150445,0.04787671998352039,-0.9019140829767638,0.9954420633754255,-0.06667238535651876,-0.022309984756943457,0.15910546148063087
214513_s_at,-0.012487209472375582,0.3427557061636959,0.0728975080027583,0.14864964710423134,0.217340434197153,0.2289734107681909,0.29273782187795483,0.3879774225543935,0.01222638026855094,-0.06064337013995669,0.011003055670977702,-0.420740225559066,0.13847157879181626,0.3908395885801301,-0.034768411461568505,0.04815670093576152
214525_x_at,-0.23579772131432897,0.0852037244717998,0.014166719492489044,0.1327632717872156,0.08488894571791317,0.10281130251628934,-0.34503281373744077,0.006705938637742825,-0.027083581783346133,0.34996548020966056,0.009541053763274299,-0.44865341204990994,0.4068504000464248,0.02479018386653742,-0.015937134974345568,0.010941040160933113
214544_s_at,-0.3353805427670009,0.9742594992966911,-0.025428373752459876,-0.19895187052855956,-0.36322412219025146,0.4054007558119146,0.21310946178528845,-0.4473830610785128,-0.40812362003589,0.7889338930599714,0.12114974913349563,-0.45053348405166194,0.9399609931898949,-0.41669382495846197,-0.039331043777496966,-0.17006818077230523
214548_x_at,-0.0290632148950003,0.06804941559336264,-0.27867972590557777,0.0745221425493412,0.13296307583236988,0.1755656672028305,0.11144752147158243,-0.14381338843483427,-0.19672839127915331,0.5373465851080459,0.02707524616414858,-0.8705537738541755,0.7268028346690345,-0.02519582769402362,0.008749125873844577,0.27819164653624817
214551_s_at,-0.46476605647948777,0.3408908524376626,-0.23777527803818277,0.13769635981486594,0.14186993604226217,-0.378734943267502,0.4063967174895158,-0.19699647439301415,-0.48764173872787353,0.47608624053971216,0.058815713759437394,-0.3030322416578368,0.47753806772844865,0.1664367261669364,0.09518765919073857,0.22765980939857045
214558_at,-0.00853509956584464,0.16476185596785964,-0.14452962468155217,-1.0419040072686263,0.2267771216835719,-0.16555765835664538,-0.13778796671670523,0.3168766452672669,0.09441618860951184,-0.1029215765110747,-0.13856994295528668,0.8473687846460036,-0.12987862711829745,-0.26426020682439066,-0.5900205757156285,0.016066267689325286
214569_at,0.06725606562888409,-0.19866358106240778,0.17948503578378538,0.26703009810657896,-0.21698492696228922,-0.0013300869735273224,-0.047855837316129524,0.12267534653073309,-0.35572429622692603,-0.05769320561618052,0.13164729906288297,-0.0021040840743626887,-0.3091103991324795,0.7487590020637289,-0.01269898185443008,0.13521060366126036
214574_x_at,0.06692432447351138,0.2920201445916728,0.1024834918207782,0.2688862467175035,0.4950080689580547,0.25406397109404644,0.11289630595945876,0.16044883516606578,0.37522899230090356,0.43703689916408006,0.001575019016044621,-1.1038391095665139,1.0202295594522086,0.009540143962456504,-0.21109837758434846,0.1540752038830968
214582_at,0.15370030097155585,-0.010858309348208195,0.10925069209502691,0.1488374321253465,0.128406573588423,0.3156393492016667,0.08913642797929988,0.05041939268474582,-0.013804385789415896,-0.02002366776561093,0.3400243825858267,0.09933794735525048,-0.1781733989332137,-0.03858792677777334,0.039140636562668085,-0.17633006407952578
